ikki-110108-112108.1,fiu,arc,83653,879350,962880,0,295,0.0005,unique,8.69,40.94,FIU
ikki-110108-112108.1,fiu,arc,99283,863720,962848,0,590,0.001,unique,10.31,40.91,FIU
ikki-110108-112108.1,fiu,arc,126122,836881,962737,0,2950,0.005,unique,13.1,40.98,FIU
ikki-110108-112108.1,fiu,arc,141184,821819,962553,0,5900,0.01,unique,14.66,41.06,FIU
ikki-110108-112108.1,fiu,arc,160697,802306,960395,0,29503,0.05,unique,16.69,40.32,FIU
ikki-110108-112108.1,fiu,arc,189614,773389,958136,0,59006,0.1,unique,19.69,40.65,FIU
ikki-110108-112108.10,fiu,arc,11859,352782,364641,0,60,0.0005,unique,3.25,17.48,FIU
ikki-110108-112108.10,fiu,arc,18929,345712,364641,0,120,0.001,unique,5.19,17.42,FIU
ikki-110108-112108.10,fiu,arc,34820,329821,364641,0,602,0.005,unique,9.55,17.42,FIU
ikki-110108-112108.10,fiu,arc,39560,325081,364641,0,1204,0.01,unique,10.85,17.64,FIU
ikki-110108-112108.10,fiu,arc,48779,315862,364641,0,6022,0.05,unique,13.38,17.78,FIU
ikki-110108-112108.10,fiu,arc,83754,280887,364641,0,12045,0.1,unique,22.97,17.09,FIU
ikki-110108-112108.11,fiu,arc,40351,466311,506657,0,187,0.0005,unique,7.96,21.94,FIU
ikki-110108-112108.11,fiu,arc,56403,450259,506657,0,375,0.001,unique,11.13,21.89,FIU
ikki-110108-112108.11,fiu,arc,78238,428424,506595,0,1876,0.005,unique,15.44,22.17,FIU
ikki-110108-112108.11,fiu,arc,87029,419633,506594,0,3753,0.01,unique,17.18,22.28,FIU
ikki-110108-112108.11,fiu,arc,95393,411269,506591,0,18767,0.05,unique,18.83,21.96,FIU
ikki-110108-112108.11,fiu,arc,105619,401043,506584,0,37534,0.1,unique,20.85,21.55,FIU
ikki-110108-112108.12,fiu,arc,12979,152094,165073,0,54,0.0005,unique,7.86,7.43,FIU
ikki-110108-112108.12,fiu,arc,21981,143092,165072,0,109,0.001,unique,13.32,7.31,FIU
ikki-110108-112108.12,fiu,arc,41354,123719,165061,0,547,0.005,unique,25.05,7.24,FIU
ikki-110108-112108.12,fiu,arc,46497,118576,165062,0,1095,0.01,unique,28.17,7.38,FIU
ikki-110108-112108.12,fiu,arc,52566,112507,165061,0,5475,0.05,unique,31.84,7.15,FIU
ikki-110108-112108.12,fiu,arc,53236,111837,165061,0,10951,0.1,unique,32.25,7.24,FIU
ikki-110108-112108.13,fiu,arc,130400,446965,577365,0,58,0.0005,unique,22.59,28.24,FIU
ikki-110108-112108.13,fiu,arc,142726,434639,577365,0,117,0.001,unique,24.72,28.54,FIU
ikki-110108-112108.13,fiu,arc,163188,414177,577365,0,585,0.005,unique,28.26,28.43,FIU
ikki-110108-112108.13,fiu,arc,168122,409243,577365,0,1170,0.01,unique,29.12,28.66,FIU
ikki-110108-112108.13,fiu,arc,189885,387480,577364,0,5852,0.05,unique,32.89,29.26,FIU
ikki-110108-112108.13,fiu,arc,202118,375247,577364,0,11704,0.1,unique,35.01,28.06,FIU
ikki-110108-112108.14,fiu,arc,55444,296593,352037,0,85,0.0005,unique,15.75,17.3,FIU
ikki-110108-112108.14,fiu,arc,65594,286443,352037,0,171,0.001,unique,18.63,17.22,FIU
ikki-110108-112108.14,fiu,arc,79748,272289,352037,0,855,0.005,unique,22.65,17.47,FIU
ikki-110108-112108.14,fiu,arc,92641,259396,352037,0,1710,0.01,unique,26.32,16.69,FIU
ikki-110108-112108.14,fiu,arc,119943,232094,352037,0,8554,0.05,unique,34.07,16.92,FIU
ikki-110108-112108.14,fiu,arc,126096,225941,352037,0,17109,0.1,unique,35.82,16.71,FIU
ikki-110108-112108.15,fiu,arc,1613,37094,38707,0,9,0.0005,unique,4.17,2.22,FIU
ikki-110108-112108.15,fiu,arc,3064,35643,38707,0,19,0.001,unique,7.92,2.3,FIU
ikki-110108-112108.15,fiu,arc,10509,28198,38707,0,99,0.005,unique,27.15,2.22,FIU
ikki-110108-112108.15,fiu,arc,12531,26176,38707,0,199,0.01,unique,32.37,2.16,FIU
ikki-110108-112108.15,fiu,arc,17088,21619,38707,0,998,0.05,unique,44.15,2.21,FIU
ikki-110108-112108.15,fiu,arc,18011,20696,38707,0,1996,0.1,unique,46.53,2.23,FIU
ikki-110108-112108.16,fiu,arc,24340,134466,158806,0,39,0.0005,unique,15.33,7.78,FIU
ikki-110108-112108.16,fiu,arc,31503,127303,158806,0,78,0.001,unique,19.84,7.62,FIU
ikki-110108-112108.16,fiu,arc,44928,113878,158806,0,394,0.005,unique,28.29,7.6,FIU
ikki-110108-112108.16,fiu,arc,48629,110177,158806,0,789,0.01,unique,30.62,7.67,FIU
ikki-110108-112108.16,fiu,arc,64008,94798,158806,0,3947,0.05,unique,40.31,7.54,FIU
ikki-110108-112108.16,fiu,arc,72430,86376,158806,0,7894,0.1,unique,45.61,7.28,FIU
ikki-110108-112108.17,fiu,arc,38937,683140,722075,0,317,0.0005,unique,5.39,25.76,FIU
ikki-110108-112108.17,fiu,arc,42915,679162,722059,0,634,0.001,unique,5.94,26,FIU
ikki-110108-112108.17,fiu,arc,56412,665665,721705,0,3173,0.005,unique,7.81,26.52,FIU
ikki-110108-112108.17,fiu,arc,60343,661734,721271,0,6347,0.01,unique,8.36,26.71,FIU
ikki-110108-112108.17,fiu,arc,62940,659137,721195,0,31737,0.05,unique,8.72,25.78,FIU
ikki-110108-112108.17,fiu,arc,78909,643168,721159,0,63474,0.1,unique,10.93,25.8,FIU
ikki-110108-112108.18,fiu,arc,4137,76978,81115,0,29,0.0005,unique,5.1,3.87,FIU
ikki-110108-112108.18,fiu,arc,7722,73393,81115,0,59,0.001,unique,9.52,3.82,FIU
ikki-110108-112108.18,fiu,arc,11755,69360,81115,0,295,0.005,unique,14.49,3.87,FIU
ikki-110108-112108.18,fiu,arc,12929,68186,81115,0,591,0.01,unique,15.94,3.89,FIU
ikki-110108-112108.18,fiu,arc,15262,65853,81115,0,2958,0.05,unique,18.82,3.95,FIU
ikki-110108-112108.18,fiu,arc,16102,65013,81115,0,5917,0.1,unique,19.85,3.77,FIU
ikki-110108-112108.19,fiu,arc,1023,34502,35525,0,8,0.0005,unique,2.88,2.08,FIU
ikki-110108-112108.19,fiu,arc,2310,33215,35525,0,17,0.001,unique,6.5,2.09,FIU
ikki-110108-112108.19,fiu,arc,8991,26534,35525,0,89,0.005,unique,25.31,1.99,FIU
ikki-110108-112108.19,fiu,arc,10437,25088,35525,0,178,0.01,unique,29.38,2.05,FIU
ikki-110108-112108.19,fiu,arc,15170,20355,35525,0,892,0.05,unique,42.7,1.96,FIU
ikki-110108-112108.19,fiu,arc,16907,18618,35525,0,1785,0.1,unique,47.59,2.12,FIU
ikki-110108-112108.2,fiu,arc,30865,237028,267893,0,105,0.0005,unique,11.52,13.74,FIU
ikki-110108-112108.2,fiu,arc,37063,230830,267893,0,210,0.001,unique,13.84,13.87,FIU
ikki-110108-112108.2,fiu,arc,45604,222289,267893,0,1053,0.005,unique,17.02,13.82,FIU
ikki-110108-112108.2,fiu,arc,48601,219292,267893,0,2107,0.01,unique,18.14,13.98,FIU
ikki-110108-112108.2,fiu,arc,54095,213798,267893,0,10535,0.05,unique,20.19,13.81,FIU
ikki-110108-112108.2,fiu,arc,55610,212283,267893,0,21070,0.1,unique,20.76,13.54,FIU
ikki-110108-112108.20,fiu,arc,1098,32353,33451,0,8,0.0005,unique,3.28,1.92,FIU
ikki-110108-112108.20,fiu,arc,2505,30946,33451,0,17,0.001,unique,7.49,1.98,FIU
ikki-110108-112108.20,fiu,arc,9442,24009,33451,0,87,0.005,unique,28.23,2.1,FIU
ikki-110108-112108.20,fiu,arc,10894,22557,33451,0,175,0.01,unique,32.57,1.93,FIU
ikki-110108-112108.20,fiu,arc,14281,19170,33451,0,878,0.05,unique,42.69,2.05,FIU
ikki-110108-112108.20,fiu,arc,15331,18120,33451,0,1756,0.1,unique,45.83,1.88,FIU
ikki-110108-112108.3,fiu,arc,54446,355673,410119,0,89,0.0005,unique,13.28,20.5,FIU
ikki-110108-112108.3,fiu,arc,66408,343711,410117,0,178,0.001,unique,16.19,22.03,FIU
ikki-110108-112108.3,fiu,arc,100270,309849,410114,0,892,0.005,unique,24.45,22.02,FIU
ikki-110108-112108.3,fiu,arc,107495,302624,410114,0,1784,0.01,unique,26.21,20.65,FIU
ikki-110108-112108.3,fiu,arc,121281,288838,410091,0,8922,0.05,unique,29.57,20.47,FIU
ikki-110108-112108.3,fiu,arc,137131,272988,410067,0,17845,0.1,unique,33.44,21.49,FIU
ikki-110108-112108.4,fiu,arc,33330,238692,272022,0,79,0.0005,unique,12.25,13.12,FIU
ikki-110108-112108.4,fiu,arc,43119,228903,272022,0,158,0.001,unique,15.85,13.5,FIU
ikki-110108-112108.4,fiu,arc,57764,214258,272022,0,791,0.005,unique,21.24,14.35,FIU
ikki-110108-112108.4,fiu,arc,62842,209180,272022,0,1582,0.01,unique,23.1,13.53,FIU
ikki-110108-112108.4,fiu,arc,75258,196764,272021,0,7910,0.05,unique,27.67,12.87,FIU
ikki-110108-112108.4,fiu,arc,76233,195789,272021,0,15821,0.1,unique,28.02,14.24,FIU
ikki-110108-112108.5,fiu,arc,25318,175980,201295,0,50,0.0005,unique,12.58,10.22,FIU
ikki-110108-112108.5,fiu,arc,35233,166065,201292,0,101,0.001,unique,17.5,10.19,FIU
ikki-110108-112108.5,fiu,arc,62335,138963,201287,0,509,0.005,unique,30.97,10.03,FIU
ikki-110108-112108.5,fiu,arc,68027,133271,201287,0,1019,0.01,unique,33.79,10,FIU
ikki-110108-112108.5,fiu,arc,75331,125967,201287,0,5095,0.05,unique,37.42,10.66,FIU
ikki-110108-112108.5,fiu,arc,77390,123908,201287,0,10190,0.1,unique,38.45,9.71,FIU
ikki-110108-112108.6,fiu,arc,19268,90606,109874,0,28,0.0005,unique,17.54,5.12,FIU
ikki-110108-112108.6,fiu,arc,23408,86466,109874,0,57,0.001,unique,21.3,5.13,FIU
ikki-110108-112108.6,fiu,arc,31052,78822,109862,0,285,0.005,unique,28.26,5.03,FIU
ikki-110108-112108.6,fiu,arc,33965,75909,109860,0,570,0.01,unique,30.91,5.18,FIU
ikki-110108-112108.6,fiu,arc,38856,71018,109852,0,2850,0.05,unique,35.36,5,FIU
ikki-110108-112108.6,fiu,arc,39459,70415,109852,0,5700,0.1,unique,35.91,4.96,FIU
ikki-110108-112108.7,fiu,arc,15311,119419,134730,0,34,0.0005,unique,11.36,6.61,FIU
ikki-110108-112108.7,fiu,arc,18515,116215,134730,0,68,0.001,unique,13.74,6.51,FIU
ikki-110108-112108.7,fiu,arc,30672,104058,134730,0,340,0.005,unique,22.77,6.55,FIU
ikki-110108-112108.7,fiu,arc,33461,101269,134730,0,681,0.01,unique,24.84,6.6,FIU
ikki-110108-112108.7,fiu,arc,44431,90299,134730,0,3409,0.05,unique,32.98,6.31,FIU
ikki-110108-112108.7,fiu,arc,48292,86438,134730,0,6818,0.1,unique,35.84,6.31,FIU
ikki-110108-112108.8,fiu,arc,38336,487281,525615,0,102,0.0005,unique,7.29,26.5,FIU
ikki-110108-112108.8,fiu,arc,48586,477031,525596,0,204,0.001,unique,9.24,24.08,FIU
ikki-110108-112108.8,fiu,arc,78839,446778,525560,0,1021,0.005,unique,15,24.02,FIU
ikki-110108-112108.8,fiu,arc,88156,437461,525511,0,2042,0.01,unique,16.77,25.1,FIU
ikki-110108-112108.8,fiu,arc,141342,384275,525518,0,10211,0.05,unique,26.89,24.57,FIU
ikki-110108-112108.8,fiu,arc,253317,272300,525536,0,20422,0.1,unique,48.19,22.71,FIU
ikki-110108-112108.9,fiu,arc,91804,325345,417149,0,88,0.0005,unique,22.01,19.22,FIU
ikki-110108-112108.9,fiu,arc,100724,316425,417149,0,176,0.001,unique,24.15,19.2,FIU
ikki-110108-112108.9,fiu,arc,115724,301425,417136,0,881,0.005,unique,27.74,19.34,FIU
ikki-110108-112108.9,fiu,arc,123717,293432,417136,0,1763,0.01,unique,29.66,19.4,FIU
ikki-110108-112108.9,fiu,arc,150320,266829,417136,0,8815,0.05,unique,36.04,19.22,FIU
ikki-110108-112108.9,fiu,arc,157248,259901,417136,0,17630,0.1,unique,37.7,18.89,FIU
madmax-110108-112108.1,fiu,arc,6642,94395,101036,0,20,0.0005,unique,6.57,5.11,FIU
madmax-110108-112108.1,fiu,arc,9241,91796,101035,0,40,0.001,unique,9.15,4.97,FIU
madmax-110108-112108.1,fiu,arc,12845,88192,101016,0,201,0.005,unique,12.71,4.95,FIU
madmax-110108-112108.1,fiu,arc,13179,87858,101008,0,403,0.01,unique,13.04,5.4,FIU
madmax-110108-112108.1,fiu,arc,13375,87662,100997,0,2017,0.05,unique,13.24,5.13,FIU
madmax-110108-112108.1,fiu,arc,13399,87638,100981,0,4034,0.1,unique,13.26,4.97,FIU
madmax-110108-112108.10,fiu,arc,3936,61704,65640,0,20,0.0005,unique,6,3.51,FIU
madmax-110108-112108.10,fiu,arc,5528,60112,65640,0,40,0.001,unique,8.42,3.53,FIU
madmax-110108-112108.10,fiu,arc,9112,56528,65640,0,203,0.005,unique,13.88,3.45,FIU
madmax-110108-112108.10,fiu,arc,9268,56372,65640,0,406,0.01,unique,14.12,3.3,FIU
madmax-110108-112108.10,fiu,arc,9356,56284,65640,0,2031,0.05,unique,14.25,3.22,FIU
madmax-110108-112108.10,fiu,arc,9377,56263,65640,0,4063,0.1,unique,14.29,3.26,FIU
madmax-110108-112108.11,fiu,arc,2416,49617,52033,0,20,0.0005,unique,4.64,2.53,FIU
madmax-110108-112108.11,fiu,arc,4470,47563,52033,0,40,0.001,unique,8.59,2.5,FIU
madmax-110108-112108.11,fiu,arc,8120,43913,52033,0,204,0.005,unique,15.61,2.43,FIU
madmax-110108-112108.11,fiu,arc,8174,43859,52033,0,408,0.01,unique,15.71,2.48,FIU
madmax-110108-112108.11,fiu,arc,8279,43754,52033,0,2040,0.05,unique,15.91,2.47,FIU
madmax-110108-112108.11,fiu,arc,8302,43731,52033,0,4081,0.1,unique,15.96,2.42,FIU
madmax-110108-112108.12,fiu,arc,2099,32672,34771,0,13,0.0005,unique,6.04,1.68,FIU
madmax-110108-112108.12,fiu,arc,3574,31197,34771,0,26,0.001,unique,10.28,1.63,FIU
madmax-110108-112108.12,fiu,arc,7336,27435,34771,0,134,0.005,unique,21.1,1.59,FIU
webserver-2012-11-22-1,visa,arc,881350,5086974,5675176,0,2246,0.0005,unique,14.77,212.3,CloudCache
webserver-2012-11-22-1,visa,arc,903880,5064444,5669033,0,4493,0.001,unique,15.14,200.59,CloudCache
webserver-2012-11-22-1,visa,arc,980260,4988064,5661088,0,22465,0.005,unique,16.42,204.02,CloudCache
webserver-2012-11-22-1,visa,arc,1078284,4890040,5659383,0,44931,0.01,unique,18.07,204.54,CloudCache
webserver-2012-11-22-1,visa,arc,1300930,4667394,5657803,0,224656,0.05,unique,21.8,198.47,CloudCache
moodle-2012-11-26-1,visa,arc,4378178,8199037,11719666,0,457355,0.1,unique,34.81,411.57,CloudCache
webserver-2012-11-15-1,visa,arc,244613,801930,1045630,0,84,0.0005,unique,23.37,37,CloudCache
webserver-2012-11-15-1,visa,arc,352078,694465,1045629,0,169,0.001,unique,33.64,35.77,CloudCache
webserver-2012-11-15-1,visa,arc,502903,543640,1045584,0,848,0.005,unique,48.05,36.94,CloudCache
webserver-2012-11-15-1,visa,arc,517762,528781,1045573,0,1696,0.01,unique,49.47,34.35,CloudCache
webserver-2012-11-15-1,visa,arc,534904,511639,1045558,0,8480,0.05,unique,51.11,34.73,CloudCache
webserver-2012-11-01-1,visa,arc,237132,943102,1179413,0,82,0.0005,unique,20.09,41.95,CloudCache
webserver-2012-11-01-1,visa,arc,402472,777762,1179409,0,165,0.001,unique,34.1,40.05,CloudCache
webserver-2012-11-01-1,visa,arc,581444,598790,1179363,0,828,0.005,unique,49.27,38.53,CloudCache
webserver-2012-11-01-1,visa,arc,604021,576213,1179362,0,1657,0.01,unique,51.18,38.73,CloudCache
webserver-2012-11-01-1,visa,arc,626297,553937,1179358,0,8285,0.05,unique,53.07,39.01,CloudCache
webserver-2012-11-01-1,visa,arc,641816,538418,1179364,0,16570,0.1,unique,54.38,37.61,CloudCache
webserver-2012-11-08-1,visa,arc,263072,995418,1257163,0,89,0.0005,unique,20.9,44.66,CloudCache
webserver-2012-11-08-1,visa,arc,437237,821253,1257149,0,178,0.001,unique,34.74,42.51,CloudCache
webserver-2012-11-08-1,visa,arc,607105,651385,1257068,0,894,0.005,unique,48.24,41.62,CloudCache
webserver-2012-11-08-1,visa,arc,628945,629545,1257063,0,1789,0.01,unique,49.98,41.67,CloudCache
webserver-2012-11-08-1,visa,arc,655960,602530,1257030,0,8946,0.05,unique,52.12,41.98,CloudCache
webserver-2012-11-29-1,visa,arc,268170,904901,1171388,0,90,0.0005,unique,22.86,41.24,CloudCache
webserver-2012-11-29-1,visa,arc,412396,760675,1171382,0,180,0.001,unique,35.16,39.62,CloudCache
webserver-2012-11-29-1,visa,arc,570788,602283,1171334,0,902,0.005,unique,48.66,38.49,CloudCache
webserver-2012-11-29-1,visa,arc,590202,582869,1171315,0,1805,0.01,unique,50.31,38.65,CloudCache
webserver-2012-11-29-1,visa,arc,610129,562942,1171227,0,9027,0.05,unique,52.01,39.13,CloudCache
moodle-2012-11-26-1,visa,arc,2716073,9861142,11932870,0,2286,0.0005,unique,21.6,416.22,CloudCache
moodle-2012-11-26-1,visa,arc,2834557,9742658,11930414,0,4573,0.001,unique,22.54,443.81,CloudCache
moodle-2012-11-26-1,visa,arc,3327013,9250202,11922125,0,22867,0.005,unique,26.45,437.83,CloudCache
moodle-2012-11-26-1,visa,arc,3601023,8976192,11908842,0,45735,0.01,unique,28.63,426.07,CloudCache
moodle-2012-11-26-1,visa,arc,4168879,8408336,11823519,0,228677,0.05,unique,33.15,420.7,CloudCache
webserver-2012-11-08-1,visa,arc,678311,580179,1257090,0,17892,0.1,unique,53.9,40.66,CloudCache
webserver-2012-11-15-1,visa,arc,544472,502071,1045572,0,16960,0.1,unique,52.03,34.14,CloudCache
webserver-2012-11-22-1,visa,arc,1348464,4619860,5647704,0,449312,0.1,unique,22.59,194.66,CloudCache
webserver-2012-11-29-1,visa,arc,639892,533179,1171269,0,18055,0.1,unique,54.55,38.24,CloudCache
vps26134-1,visa,arc,65872,931066,988581,0,187,0.0005,unique,6.61,39.48,CloudVPS
vps26134-1,visa,arc,92425,904513,988602,0,375,0.001,unique,9.27,43.21,CloudVPS
vps26134-1,visa,arc,132891,864047,988483,0,1878,0.005,unique,13.33,40.25,CloudVPS
vps26134-1,visa,arc,142422,854516,988481,0,3757,0.01,unique,14.29,40.15,CloudVPS
vps26134-1,visa,arc,283854,713084,988480,0,18786,0.05,unique,28.47,38.38,CloudVPS
vps26134-1,visa,arc,604060,392878,988415,0,37573,0.1,unique,60.59,34.19,CloudVPS
vps26458-1,visa,arc,155895,923654,1079405,0,214,0.0005,unique,14.44,41.45,CloudVPS
vps26458-1,visa,arc,207864,871685,1079388,0,428,0.001,unique,19.25,41.39,CloudVPS
vps26458-1,visa,arc,336827,742722,1079339,0,2143,0.005,unique,31.2,40,CloudVPS
vps26458-1,visa,arc,364238,715311,1079329,0,4287,0.01,unique,33.74,39.92,CloudVPS
vps26458-1,visa,arc,416155,663394,1078789,0,21439,0.05,unique,38.55,39.57,CloudVPS
vps26458-1,visa,arc,496242,583307,1079202,0,42878,0.1,unique,45.97,37.8,CloudVPS
vps26535-1,visa,arc,504210,15336563,15834063,0,2720,0.0005,unique,3.18,599.21,CloudVPS
vps26535-1,visa,arc,649486,15191287,15822532,0,5440,0.001,unique,4.1,592.41,CloudVPS
vps26535-1,visa,arc,1630845,14209928,15729730,0,27203,0.005,unique,10.3,595.82,CloudVPS
vps26535-1,visa,arc,2882445,12958328,15624711,0,54407,0.01,unique,18.2,574.56,CloudVPS
vps26535-1,visa,arc,4687587,11153186,15206964,0,272038,0.05,unique,29.59,557.06,CloudVPS
vps26535-1,visa,arc,5581104,10259669,14766843,0,544076,0.1,unique,35.23,542.16,CloudVPS
vps26020-1,visa,arc,28594,898921,927262,0,34,0.0005,unique,3.08,32.23,CloudVPS
vps26020-1,visa,arc,39360,888155,927064,0,69,0.001,unique,4.24,32.51,CloudVPS
vps26020-1,visa,arc,76098,851417,905110,0,346,0.005,unique,8.2,33.05,CloudVPS
vps26020-1,visa,arc,81959,845556,900611,0,693,0.01,unique,8.84,33.69,CloudVPS
vps26020-1,visa,arc,144637,782878,843499,0,3467,0.05,unique,15.59,33.23,CloudVPS
vps26020-1,visa,arc,214911,712604,777223,0,6935,0.1,unique,23.17,32.69,CloudVPS
vps26401-1,visa,arc,161655,1662692,1824105,0,709,0.0005,unique,8.86,65.22,CloudVPS
vps26401-1,visa,arc,163186,1661161,1824091,0,1419,0.001,unique,8.94,66.47,CloudVPS
vps26401-1,visa,arc,170142,1654205,1824067,0,7099,0.005,unique,9.33,67.62,CloudVPS
vps26401-1,visa,arc,172779,1651568,1824066,0,14199,0.01,unique,9.47,68.11,CloudVPS
vps26401-1,visa,arc,394341,1430006,1823928,0,70997,0.05,unique,21.62,64.24,CloudVPS
vps26401-1,visa,arc,396571,1427776,1823928,0,141995,0.1,unique,21.74,63.02,CloudVPS
vps26477-1,visa,arc,4702,107145,111616,0,47,0.0005,unique,4.2,4.1,CloudVPS
vps26477-1,visa,arc,5009,106838,111601,0,95,0.001,unique,4.48,4.13,CloudVPS
vps26477-1,visa,arc,5340,106507,111568,0,477,0.005,unique,4.77,4.16,CloudVPS
vps26477-1,visa,arc,5400,106447,111558,0,955,0.01,unique,4.83,4.21,CloudVPS
vps26477-1,visa,arc,5808,106039,111430,0,4778,0.05,unique,5.19,4.32,CloudVPS
vps26477-1,visa,arc,6122,105725,111409,0,9556,0.1,unique,5.47,4.17,CloudVPS
vps26271-1,visa,arc,59380,251181,310230,0,113,0.0005,unique,19.12,10.54,CloudVPS
vps26271-1,visa,arc,59429,251132,310228,0,227,0.001,unique,19.14,10.54,CloudVPS
vps26271-1,visa,arc,59533,251028,310228,0,1135,0.005,unique,19.17,10.75,CloudVPS
